timestamp,TJ-00CB-00000483-0000,TJ-00CB-0000048A-0000,TJ-00CB-00000480-0000,TJ-00CB-00000481-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000482-0000,TJ-00CB-0000047D-0000,TJ-00CB-00000486-0000,TJ-00CB-0000047F-0000,TJ-00CB-00000488-0000,TJ-00CB-00000477-0000
1763545037943,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545037968,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545037994,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038018,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038043,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038068,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038094,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038119,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038144,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038169,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038195,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038220,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038245,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038271,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038296,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038322,-77,-70,-72,-100,-100,-58,-100,-100,-100,-100,-85
1763545038347,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038372,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038397,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038422,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038447,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038473,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038499,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038524,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038549,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038575,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038601,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038627,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038652,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038678,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038702,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038727,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038752,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038777,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038803,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038828,-76,-67,-66,-100,-83,-58,-100,-100,-100,-100,-86
1763545038853,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545038878,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545038904,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545038929,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545038954,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545038979,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039005,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039030,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039056,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039081,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039106,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039132,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039157,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039182,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039207,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039233,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039259,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039284,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039309,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039334,-78,-69,-65,-100,-84,-61,-100,-100,-100,-100,-86
1763545039359,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039384,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039409,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039434,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039459,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039485,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039511,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039536,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039561,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039586,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039611,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039637,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039662,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039687,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039712,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039737,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039762,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039789,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039814,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039841,-79,-71,-68,-100,-86,-64,-100,-100,-100,-100,-89
1763545039867,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545039893,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545039919,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545039945,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545039970,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545039995,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040022,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040047,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040072,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040097,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040123,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040148,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040173,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040198,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040223,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040248,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040274,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040299,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040324,-78,-71,-69,-100,-86,-66,-100,-100,-100,-100,-89
1763545040349,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040375,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040400,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040425,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040450,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040475,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040501,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040527,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040552,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040577,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040602,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040627,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040652,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040677,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040702,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040727,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040752,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040777,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040802,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040827,-74,-70,-65,-100,-82,-69,-95,-100,-100,-100,-100
1763545040855,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545040880,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545040905,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545040930,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545040955,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545040981,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041006,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041031,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041056,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041081,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041106,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041131,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041156,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041182,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041208,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041233,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041258,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041283,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041308,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041333,-69,-70,-64,-100,-82,-71,-95,-100,-100,-100,-83
1763545041358,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041383,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041409,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041434,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041459,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041484,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041509,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041534,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041559,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041584,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041609,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041634,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041659,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041684,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041709,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041735,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041760,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041785,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041815,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041841,-70,-69,-61,-100,-80,-72,-100,-100,-100,-100,-83
1763545041866,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545041891,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545041916,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545041941,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545041966,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545041992,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042016,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042041,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042066,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042091,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042116,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042141,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042166,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042191,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042216,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042241,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042266,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042291,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042317,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042342,-73,-69,-57,-100,-80,-73,-100,-100,-100,-100,-83
1763545042367,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042392,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042417,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042442,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042467,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042492,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042517,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042542,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042568,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042593,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042618,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042643,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042668,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042693,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042718,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042743,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042769,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042794,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042819,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042844,-71,-70,-53,-100,-81,-73,-100,-100,-100,-100,-100
1763545042869,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545042894,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545042920,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545042946,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545042971,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545042996,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043021,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043046,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043071,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043096,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043121,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043147,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043172,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043198,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043224,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043249,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043275,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043300,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043325,-69,-70,-51,-100,-82,-72,-100,-100,-100,-100,-83
1763545043350,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043375,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043400,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043426,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043451,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043476,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043501,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043527,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043552,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043578,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043603,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043628,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043653,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043678,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043703,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043729,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043754,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043779,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043804,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043829,-68,-72,-50,-100,-81,-66,-100,-100,-100,-100,-84
1763545043854,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545043880,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545043906,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545043931,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545043957,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545043982,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044007,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044032,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044058,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044083,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044108,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044134,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044161,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044187,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044211,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044236,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044261,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044286,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044311,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044336,-67,-71,-52,-100,-81,-67,-100,-100,-100,-100,-85
1763545044361,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044386,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044411,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044437,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044463,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044487,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044512,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044538,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044563,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044589,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044614,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044639,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044665,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044690,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044715,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044740,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044765,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044790,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044816,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044841,-68,-66,-54,-100,-80,-70,-100,-100,-100,-100,-82
1763545044867,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545044892,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545044917,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545044942,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545044968,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545044993,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045018,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045043,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045068,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045094,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045121,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045146,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045171,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045196,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045221,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045246,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045271,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045296,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045321,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045346,-71,-64,-59,-100,-79,-73,-100,-100,-100,-100,-82
1763545045371,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045396,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045421,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045446,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045472,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045497,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045522,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045547,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045573,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045598,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045623,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045649,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045675,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045699,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045725,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045751,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045778,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045803,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045829,-72,-62,-64,-100,-79,-77,-100,-100,-100,-100,-85
1763545045853,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545045878,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545045903,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545045929,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545045953,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545045980,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046005,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046030,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046055,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046080,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046105,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046130,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046156,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046181,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046208,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046233,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046258,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046283,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046308,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046333,-64,-60,-64,-100,-76,-75,-100,-89,-86,-100,-77
1763545046358,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046383,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046410,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046435,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046460,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046485,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046510,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046535,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046561,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046587,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046612,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046637,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046662,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046687,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046712,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046737,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046762,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046787,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046812,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046837,-56,-57,-63,-100,-74,-73,-100,-89,-86,-100,-76
1763545046863,-54,-55,-62,-100,-73,-74,-100,-100,-88,-100,-74
